-48,57,1.509
-48,58,1.515
-48,59,1.52
-48,60,1.525
-48,61,1.526
-48,62,1.541
-48,63,1.569
-48,64,1.596
-48,65,1.615
-48,66,1.627
-48,67,1.596
-48,68,1.554
-48,69,1.502
-48,70,1.577
-48,71,1.585
-48,72,1.526
-48,73,1.509
-48,74,1.473
-48,75,1.419
-48,76,1.38
-48,77,1.342
-48,78,1.304
-48,79,1.337
-48,80,1.339
-48,81,1.31
-48,82,1.239
-48,83,1.207
-48,84,1.212
-48,85,1.197
-48,86,1.175
-48,87,1.144
-48,88,1.142
-48,89,1.152
-48,90,1.174
-48,91,1.176
-48,92,1.162
-48,93,1.133
-48,94,1.138
-48,95,1.151
-48,96,1.172
-48,97,1.182
-48,98,1.184
-48,99,1.177
-48,100,1.214
-48,101,1.225
-48,102,1.211
-48,103,1.17
-48,104,1.147
-48,105,1.142
-48,106,1.122
-48,107,1.122
-48,108,1.141
-48,109,1.138
-48,110,1.144
-48,111,1.159
-48,112,1.173
-48,113,1.181
-48,114,1.182
-48,115,1.189
-48,116,1.218
-48,117,1.269
-48,118,1.253
-48,119,1.249
-48,120,1.258
-48,121,1.304
-48,122,1.338
-48,123,1.359
-48,124,1.371
-48,125,1.391
-48,126,1.42
-48,127,1.429
-48,128,1.454
-48,129,1.497
-48,130,1.507
-48,131,1.529
-48,132,1.563
-48,133,1.565
-48,134,1.583
-48,135,1.618
-48,136,1.595
-48,137,1.58
-48,138,1.574
-48,139,1.594
-48,140,1.611
-48,141,1.625
-48,142,1.682
-48,143,1.711
-48,144,1.711
-48,145,1.722
-48,146,1.734
-48,147,1.748
-48,148,1.784
-48,149,1.79
-48,150,1.767
-48,151,1.789
-48,152,1.837
-48,153,1.912
-48,154,1.9
-48,155,1.891
-48,156,1.884
-48,157,1.86
-48,158,1.856
-48,159,1.871
-48,160,1.902
-48,161,1.896
-48,162,1.855
-48,163,1.856
-48,164,1.838
-48,165,1.8
-48,166,1.766
-48,167,1.733
-48,168,1.701
-48,169,1.739
-48,170,1.733
-48,171,1.684
-48,172,1.707
-48,173,1.724
-48,174,1.737
-48,175,1.697
-48,176,1.678
-48,177,1.679
-48,178,1.608
-48,179,1.574
-47,-180,1.715
-47,-179,1.7
-47,-178,1.686
-47,-177,1.674
-47,-176,1.652
-47,-175,1.625
-47,-174,1.594
-47,-173,1.605
-47,-172,1.627
-47,-171,1.659
-47,-170,1.652
-47,-169,1.643
-47,-168,1.633
-47,-167,1.634
-47,-166,1.638
-47,-165,1.643
-47,-164,1.66
-47,-163,1.657
-47,-162,1.632
-47,-161,1.624
-47,-160,1.627
-47,-159,1.643
-47,-158,1.61
-47,-157,1.583
-47,-156,1.563
-47,-155,1.589
-47,-154,1.6
-47,-153,1.596
-47,-152,1.608
-47,-151,1.604
-47,-150,1.582
-47,-149,1.566
-47,-148,1.564
-47,-147,1.576
-47,-146,1.605
-47,-145,1.615
-47,-144,1.605
-47,-143,1.606
-47,-142,1.605
-47,-141,1.601
-47,-140,1.579
-47,-139,1.549
-47,-138,1.511
-47,-137,1.524
-47,-136,1.53
-47,-135,1.529
-47,-134,1.545
-47,-133,1.548
-47,-132,1.54
-47,-131,1.53
-47,-130,1.528
-47,-129,1.533
-47,-128,1.535
-47,-127,1.536
-47,-126,1.536
-47,-125,1.544
-47,-124,1.547
-47,-123,1.543
-47,-122,1.534
-47,-121,1.51
-47,-120,1.472
-47,-119,1.5
-47,-118,1.511
-47,-117,1.506
-47,-116,1.491
-47,-115,1.487
-47,-114,1.493
-47,-113,1.486
-47,-112,1.478
-47,-111,1.469
-47,-110,1.474
-47,-109,1.474
-47,-108,1.469
-47,-107,1.447
-47,-106,1.445
-47,-105,1.465
-47,-104,1.465
-47,-103,1.473
-47,-102,1.486
-47,-101,1.494
-47,-100,1.502
-47,-99,1.509
-47,-98,1.516
-47,-97,1.526
-47,-96,1.538
-47,-95,1.531
-47,-94,1.529
-47,-93,1.533
-47,-92,1.513
-47,-91,1.492
-47,-90,1.471
-47,-89,1.48
-47,-88,1.493
-47,-87,1.509
-47,-86,1.506
-47,-85,1.506
-47,-84,1.51
-47,-83,1.541
-47,-82,1.577
-47,-81,1.617
-47,-80,1.596
-47,-79,1.619
-47,-78,1.684
-47,-77,1.689
-47,-76,1.705
-47,-75,1.733
-47,-74,2.114
-47,-73,2.324
-47,-72,2.363
-47,-71,2.362
-47,-70,2.322
-47,-69,2.244
-47,-68,2.15
-47,-67,2.105
-47,-66,2.107
-47,-65,2.024
-47,-64,1.944
-47,-63,1.867
-47,-62,1.888
-47,-61,1.924
-47,-60,1.974
-47,-59,1.952
-47,-58,1.926
-47,-57,1.896
-47,-56,1.848
-47,-55,1.817
-47,-54,1.805
-47,-53,1.786
-47,-52,1.765
-47,-51,1.742
-47,-50,1.736
-47,-49,1.721
-47,-48,1.697
-47,-47,1.673
-47,-46,1.649
-47,-45,1.625
-47,-44,1.611
-47,-43,1.598
-47,-42,1.588
-47,-41,1.55
-47,-40,1.509
-47,-39,1.465
-47,-38,1.434
-47,-37,1.421
-47,-36,1.426
-47,-35,1.448
-47,-34,1.46
-47,-33,1.461
-47,-32,1.492
-47,-31,1.515
-47,-30,1.529
-47,-29,1.498
-47,-28,1.488
-47,-27,1.499
-47,-26,1.548
-47,-25,1.555
-47,-24,1.521
-47,-23,1.476
-47,-22,1.44
-47,-21,1.414
-47,-20,1.395
-47,-19,1.371
-47,-18,1.342
-47,-17,1.351
-47,-16,1.363
-47,-15,1.377
-47,-14,1.359
-47,-13,1.357
-47,-12,1.37
-47,-11,1.397
-47,-10,1.425
-47,-9,1.455
-47,-8,1.455
-47,-7,1.429
-47,-6,1.377
-47,-5,1.383
-47,-4,1.375
-47,-3,1.351
-47,-2,1.358
-47,-1,1.34
-47,0,1.299
-47,1,1.305
-47,2,1.31
-47,3,1.313
-47,4,1.299
-47,5,1.314
-47,6,1.358
-47,7,1.346
-47,8,1.344
-47,9,1.354
-47,10,1.331
-47,11,1.321
-47,12,1.323
-47,13,1.346
-47,14,1.35
-47,15,1.335
-47,16,1.357
-47,17,1.382
-47,18,1.407
-47,19,1.427
-47,20,1.464
-47,21,1.517
-47,22,1.532
-47,23,1.55
-47,24,1.569
-47,25,1.59
-47,26,1.593
-47,27,1.576
-47,28,1.614
-47,29,1.627
-47,30,1.616
-47,31,1.657
-47,32,1.68
-47,33,1.684
-47,34,1.703
-47,35,1.701
-47,36,1.679
-47,37,1.708
-47,38,1.751
-47,39,1.805
-47,40,1.781
-47,41,1.752
-47,42,1.718
-47,43,1.738
-47,44,1.737
-47,45,1.714
-47,46,1.727
-47,47,1.711
-47,48,1.668
-47,49,1.679
-47,50,1.68
-47,51,1.671
-47,52,1.668
-47,53,1.657
-47,54,1.639
-47,55,1.62
-47,56,1.626
-47,57,1.658
-47,58,1.665
-47,59,1.664
-47,60,1.654
-47,61,1.677
-47,62,1.689
-47,63,1.692
-47,64,1.745
-47,65,1.772
-47,66,1.77
-47,67,1.764
-47,68,1.746
-47,69,1.714
-47,70,1.712
-47,71,1.697
-47,72,1.667
-47,73,1.636
-47,74,1.59
-47,75,1.529
-47,76,1.528
-47,77,1.523
-47,78,1.515
-47,79,1.496
-47,80,1.468
-47,81,1.431
-47,82,1.384
-47,83,1.346
-47,84,1.319
-47,85,1.294
-47,86,1.271
-47,87,1.25
-47,88,1.264
-47,89,1.276
-47,90,1.283
-47,91,1.27
-47,92,1.265
-47,93,1.27
-47,94,1.272
-47,95,1.28
-47,96,1.294
-47,97,1.28
-47,98,1.276
-47,99,1.282
-47,100,1.291
-47,101,1.283
-47,102,1.26
-47,103,1.237
-47,104,1.23
-47,105,1.239
-47,106,1.231
-47,107,1.237
-47,108,1.257
-47,109,1.252
-47,110,1.258
-47,111,1.277
-47,112,1.288
-47,113,1.297
-47,114,1.303
-47,115,1.321
-47,116,1.342
-47,117,1.366
-47,118,1.383
-47,119,1.399
-47,120,1.415
-47,121,1.442
-47,122,1.465
-47,123,1.483
-47,124,1.518
-47,125,1.531
-47,126,1.524
-47,127,1.546
-47,128,1.581
-47,129,1.628
-47,130,1.631
-47,131,1.637
-47,132,1.646
-47,133,1.675
-47,134,1.689
-47,135,1.688
-47,136,1.681
-47,137,1.678
-47,138,1.68
-47,139,1.715
-47,140,1.745
-47,141,1.769
-47,142,1.81
-47,143,1.831
-47,144,1.832
-47,145,1.849
-47,146,1.86
-47,147,1.865
-47,148,1.892
-47,149,1.898
-47,150,1.884
-47,151,1.909
-47,152,1.952
-47,153,2.013
-47,154,1.981
-47,155,1.954
-47,156,1.931
-47,157,1.941
-47,158,1.95
-47,159,1.958
-47,160,1.976
-47,161,1.972
-47,162,1.946
-47,163,1.959
-47,164,1.95
-47,165,1.918
-47,166,1.894
-47,167,1.925
-47,168,2.011
-47,169,1.875
-47,170,1.831
-47,171,1.879
-47,172,1.908
-47,173,1.896
-47,174,1.843
-47,175,1.801
-47,176,1.791
-47,177,1.813
-47,178,1.787
-47,179,1.754
-46,-180,1.866
-46,-179,1.832
-46,-178,1.807
-46,-177,1.79
-46,-176,1.774
-46,-175,1.742
-46,-174,1.694
-46,-173,1.691
-46,-172,1.71
-46,-171,1.751
-46,-170,1.725
-46,-169,1.715
-46,-168,1.719
-46,-167,1.711
-46,-166,1.704
-46,-165,1.697
-46,-164,1.731
-46,-163,1.731
-46,-162,1.697
-46,-161,1.688
-46,-160,1.688
-46,-159,1.696
-46,-158,1.679
-46,-157,1.668
-46,-156,1.664
-46,-155,1.683
-46,-154,1.69
-46,-153,1.686
-46,-152,1.69
-46,-151,1.677
-46,-150,1.649
-46,-149,1.646
-46,-148,1.66
-46,-147,1.689
-46,-146,1.711
-46,-145,1.716
-46,-144,1.706
-46,-143,1.682
-46,-142,1.662
-46,-141,1.647
-46,-140,1.642
-46,-139,1.625
-46,-138,1.598
-46,-137,1.609
-46,-136,1.61
-46,-135,1.602
-46,-134,1.618
-46,-133,1.624
-46,-132,1.621
-46,-131,1.586
-46,-130,1.572
-46,-129,1.582
-46,-128,1.597
-46,-127,1.612
-46,-126,1.626
-46,-125,1.643
-46,-124,1.644
-46,-123,1.63
-46,-122,1.616
-46,-121,1.598
-46,-120,1.576
-46,-119,1.598
-46,-118,1.604
-46,-117,1.595
-46,-116,1.572
-46,-115,1.564
-46,-114,1.57
-46,-113,1.551
-46,-112,1.543
-46,-111,1.545
-46,-110,1.551
-46,-109,1.549
-46,-108,1.54
-46,-107,1.504
-46,-106,1.505
-46,-105,1.542
-46,-104,1.565
-46,-103,1.577
-46,-102,1.576
-46,-101,1.573
-46,-100,1.579
-46,-99,1.593
-46,-98,1.618
-46,-97,1.632
-46,-96,1.636
-46,-95,1.618
-46,-94,1.607
-46,-93,1.601
-46,-92,1.601
-46,-91,1.59
-46,-90,1.57
-46,-89,1.586
-46,-88,1.596
-46,-87,1.598
-46,-86,1.597
-46,-85,1.605
-46,-84,1.621
-46,-83,1.62
-46,-82,1.644
-46,-81,1.692
-46,-80,1.688
-46,-79,1.702
-46,-78,1.733
-46,-77,1.765
-46,-76,1.79
-46,-75,1.811
-46,-74,2.119
-46,-73,2.296
-46,-72,2.341
-46,-71,2.4
-46,-70,2.382
-46,-69,2.287
-46,-68,2.245
-46,-67,2.253
-46,-66,2.311
-46,-65,2.197
-46,-64,2.089
-46,-63,1.989
-46,-62,2.01
-46,-61,2.049
-46,-60,2.106
-46,-59,2.096
-46,-58,2.071
-46,-57,2.031
-46,-56,1.951
-46,-55,1.886
-46,-54,1.836
-46,-53,1.87
-46,-52,1.871
-46,-51,1.838
-46,-50,1.83
-46,-49,1.814
-46,-48,1.788
-46,-47,1.77
-46,-46,1.754
-46,-45,1.738
-46,-44,1.711
-46,-43,1.693
-46,-42,1.682
-46,-41,1.649
-46,-40,1.607
-46,-39,1.558
-46,-38,1.517
-46,-37,1.497
-46,-36,1.5
-46,-35,1.514
-46,-34,1.531
-46,-33,1.552
-46,-32,1.586
-46,-31,1.606
-46,-30,1.612
-46,-29,1.575
-46,-28,1.566
-46,-27,1.583
-46,-26,1.613
-46,-25,1.611
-46,-24,1.576
-46,-23,1.54
-46,-22,1.508
-46,-21,1.48
-46,-20,1.48
-46,-19,1.467
-46,-18,1.442
-46,-17,1.448
-46,-16,1.454
-46,-15,1.46
-46,-14,1.428
-46,-13,1.424
-46,-12,1.449
-46,-11,1.475
-46,-10,1.497
-46,-9,1.516
-46,-8,1.503
-46,-7,1.48
-46,-6,1.449
-46,-5,1.453
-46,-4,1.447
-46,-3,1.431
-46,-2,1.441
-46,-1,1.437
-46,0,1.417
-46,1,1.423
-46,2,1.431
-46,3,1.442
-46,4,1.428
-46,5,1.443
-46,6,1.488
-46,7,1.486
-46,8,1.483
-46,9,1.48
-46,10,1.464
-46,11,1.45
-46,12,1.439
-46,13,1.464
-46,14,1.473
-46,15,1.464
-46,16,1.485
-46,17,1.5
-46,18,1.51
-46,19,1.549
-46,20,1.59
-46,21,1.632
-46,22,1.641
-46,23,1.661
-46,24,1.692
-46,25,1.729
-46,26,1.756
-46,27,1.773
-46,28,1.799
-46,29,1.805
-46,30,1.791
-46,31,1.823
-46,32,1.853
-46,33,1.882
-46,34,1.888
-46,35,1.879
-46,36,1.855
-46,37,1.9
-46,38,1.942
-46,39,1.981
-46,40,1.971
-46,41,1.954
-46,42,1.928
-46,43,1.922
-46,44,1.905
-46,45,1.877
-46,46,1.859
-46,47,1.833
-46,48,1.799
-46,49,1.799
-46,50,1.808
-46,51,1.826
-46,52,1.788
-46,53,1.76
-46,54,1.743
-46,55,1.728
-46,56,1.738
-46,57,1.772
-46,58,1.783
-46,59,1.776
-46,60,1.749
-46,61,1.771
-46,62,1.787
-46,63,1.799
-46,64,1.856
-46,65,1.884
-46,66,1.883
-46,67,1.872
-46,68,1.856
-46,69,1.837
-46,70,1.814
-46,71,1.792
-46,72,1.77
-46,73,1.726
-46,74,1.683
-46,75,1.64
-46,76,1.658
-46,77,1.662
-46,78,1.652
-46,79,1.62
-46,80,1.59
-46,81,1.562
-46,82,1.519
-46,83,1.476
-46,84,1.433
-46,85,1.412
-46,86,1.392
-46,87,1.375
-46,88,1.398
-46,89,1.406
-46,90,1.398
-46,91,1.385
-46,92,1.385
-46,93,1.399
-46,94,1.4
-46,95,1.4
-46,96,1.399
-46,97,1.38
-46,98,1.374
-46,99,1.381
-46,100,1.37
-46,101,1.362
-46,102,1.356
-46,103,1.343
-46,104,1.341
-46,105,1.35
-46,106,1.349
-46,107,1.356
-46,108,1.372
-46,109,1.366
-46,110,1.373
-46,111,1.394
-46,112,1.398
-46,113,1.408
-46,114,1.425
-46,115,1.439
-46,116,1.452
-46,117,1.462
-46,118,1.499
-46,119,1.525
-46,120,1.54
-46,121,1.551
-46,122,1.567
-46,123,1.589
-46,124,1.626
-46,125,1.639
-46,126,1.627
-46,127,1.671
-46,128,1.709
-46,129,1.743
-46,130,1.742
-46,131,1.745
-46,132,1.752
-46,133,1.787
-46,134,1.794
-46,135,1.772
-46,136,1.783
-46,137,1.798
-46,138,1.816
-46,139,1.852
-46,140,1.886
-46,141,1.918
-46,142,1.938
-46,143,1.949
-46,144,1.952
-46,145,1.961
-46,146,1.97
-46,147,1.98
-46,148,1.985
-46,149,1.99
-46,150,1.995
-46,151,2.016
-46,152,2.046
-46,153,2.087
-46,154,2.063
-46,155,2.039
-46,156,2.017
-46,157,2.037
-46,158,2.047
-46,159,2.046
-46,160,2.061
-46,161,2.064
-46,162,2.053
-46,163,2.072
-46,164,2.066
-46,165,2.036
-46,166,1.937
-46,167,2.025
-46,168,2.301
-46,169,2.189
-46,170,2.119
-46,171,2.092
-46,172,2.127
-46,173,2.1
-46,174,2.01
-46,175,1.955
-46,176,1.939
-46,177,1.961
-46,178,1.963
-46,179,1.932
-45,-180,2.028
-45,-179,1.997
-45,-178,1.948
-45,-177,1.881
-45,-176,1.869
-45,-175,1.836
-45,-174,1.781
-45,-173,1.77
-45,-172,1.783
-45,-171,1.82
-45,-170,1.775
-45,-169,1.769
-45,-168,1.801
-45,-167,1.768
-45,-166,1.75
-45,-165,1.747
-45,-164,1.792
-45,-163,1.799
-45,-162,1.769
-45,-161,1.762
-45,-160,1.754
-45,-159,1.743
-45,-158,1.746
-45,-157,1.756
-45,-156,1.772
-45,-155,1.781
-45,-154,1.777
-45,-153,1.76
-45,-152,1.767
-45,-151,1.757
-45,-150,1.732
-45,-149,1.744
-45,-148,1.773
-45,-147,1.82
-45,-146,1.811
-45,-145,1.807
-45,-144,1.809
-45,-143,1.748
-45,-142,1.702
-45,-141,1.67
-45,-140,1.685
-45,-139,1.696
-45,-138,1.705
-45,-137,1.708
-45,-136,1.703
-45,-135,1.691
-45,-134,1.679
-45,-133,1.681
-45,-132,1.696
-45,-131,1.625
-45,-130,1.609
-45,-129,1.65
-45,-128,1.674
-45,-127,1.694
-45,-126,1.711
-45,-125,1.725
-45,-124,1.722
-45,-123,1.702
-45,-122,1.685
-45,-121,1.691
-45,-120,1.719
-45,-119,1.697
-45,-118,1.689
-45,-117,1.696
-45,-116,1.663
-45,-115,1.639
-45,-114,1.626
-45,-113,1.607
-45,-112,1.606
-45,-111,1.624
-45,-110,1.639
-45,-109,1.628
-45,-108,1.592
-45,-107,1.573
-45,-106,1.588
-45,-105,1.639
-45,-104,1.682
-45,-103,1.688
-45,-102,1.655
-45,-101,1.634
-45,-100,1.648
-45,-99,1.698
-45,-98,1.719
-45,-97,1.725
-45,-96,1.718
-45,-95,1.691
-45,-94,1.675
-45,-93,1.672
-45,-92,1.711
-45,-91,1.717
-45,-90,1.692
-45,-89,1.707
-45,-88,1.701
-45,-87,1.673
-45,-86,1.702
-45,-85,1.727
-45,-84,1.748
-45,-83,1.696
-45,-82,1.682
-45,-81,1.707
-45,-80,1.768
-45,-79,1.783
-45,-78,1.75
-45,-77,1.844
-45,-76,1.871
-45,-75,1.83
-45,-74,1.965
-45,-73,2.109
-45,-72,2.261
-45,-71,2.382
-45,-70,2.4
-45,-69,2.313
-45,-68,2.489
-45,-67,2.52
-45,-66,2.407
-45,-65,2.338
-45,-64,2.236
-45,-63,2.1
-45,-62,2.138
-45,-61,2.186
-45,-60,2.245
-45,-59,2.268
-45,-58,2.239
-45,-57,2.16
-45,-56,2.085
-45,-55,1.992
-45,-54,1.881
-45,-53,1.931
-45,-52,1.942
-45,-51,1.913
-45,-50,1.902
-45,-49,1.894
-45,-48,1.887
-45,-47,1.868
-45,-46,1.855
-45,-45,1.85
-45,-44,1.814
-45,-43,1.797
-45,-42,1.798
-45,-41,1.765
-45,-40,1.719
-45,-39,1.661
-45,-38,1.606
-45,-37,1.582
-45,-36,1.589
-45,-35,1.578
-45,-34,1.603
-45,-33,1.665
-45,-32,1.7
-45,-31,1.705
-45,-30,1.679
-45,-29,1.664
-45,-28,1.654
-45,-27,1.65
-45,-26,1.648
-45,-25,1.638
-45,-24,1.621
-45,-23,1.594
-45,-22,1.567
-45,-21,1.542
-45,-20,1.545
-45,-19,1.551
-45,-18,1.56
-45,-17,1.551
-45,-16,1.554
-45,-15,1.568
-45,-14,1.517
-45,-13,1.498
-45,-12,1.51
-45,-11,1.525
-45,-10,1.548
-45,-9,1.577
-45,-8,1.537
-45,-7,1.524
-45,-6,1.538
-45,-5,1.503
-45,-4,1.5
-45,-3,1.528
-45,-2,1.535
-45,-1,1.545
-45,0,1.56
-45,1,1.563
-45,2,1.577
-45,3,1.601
-45,4,1.594
-45,5,1.611
-45,6,1.653
-45,7,1.647
-45,8,1.629
-45,9,1.599
-45,10,1.578
-45,11,1.563
-45,12,1.552
-45,13,1.561
-45,14,1.575
-45,15,1.594
-45,16,1.624
-45,17,1.63
-45,18,1.611
-45,19,1.697
-45,20,1.736
-45,21,1.729
-45,22,1.739
-45,23,1.763
-45,24,1.8
-45,25,1.862
-45,26,1.922
-45,27,1.981
-45,28,1.998
-45,29,2.012
-45,30,2.022
-45,31,2.024
-45,32,2.058
-45,33,2.123
-45,34,2.106
-45,35,2.094
-45,36,2.086
-45,37,2.155
-45,38,2.153
-45,39,2.078
-45,40,2.131
-45,41,2.141
-45,42,2.109
-45,43,2.099
-45,44,2.089
-45,45,2.078
-45,46,2.029
-45,47,1.997
-45,48,1.982
-45,49,1.949
-45,50,1.946
-45,51,1.971
-45,52,1.945
-45,53,1.916
-45,54,1.884
-45,55,1.893
-45,56,1.883
-45,57,1.853
-45,58,1.868
-45,59,1.855
-45,60,1.812
-45,61,1.808
-45,62,1.834
-45,63,1.891
-45,64,1.926
-45,65,1.951
-45,66,1.966
-45,67,1.918
-45,68,1.886
-45,69,1.87
-45,70,1.883
-45,71,1.872
-45,72,1.837
-45,73,1.781
-45,74,1.752
-45,75,1.751
-45,76,1.772
-45,77,1.759
-45,78,1.713
-45,79,1.711
-45,80,1.707
-45,81,1.701
-45,82,1.644
-45,83,1.595
-45,84,1.554
-45,85,1.551
-45,86,1.539
-45,87,1.518
-45,88,1.543
-45,89,1.543
-45,90,1.518
-45,91,1.522
-45,92,1.522
-45,93,1.518
-45,94,1.521
-45,95,1.511
-45,96,1.488
-45,97,1.481
-45,98,1.476
-45,99,1.473
-45,100,1.452
-45,101,1.46
-45,102,1.499
-45,103,1.488
-45,104,1.48
-45,105,1.474
-45,106,1.475
-45,107,1.479
-45,108,1.485
-45,109,1.481
-45,110,1.489
-45,111,1.51
-45,112,1.503
-45,113,1.515
-45,114,1.548
-45,115,1.544
-45,116,1.547
-45,117,1.558
-45,118,1.602
-45,119,1.627
-45,120,1.634
-45,121,1.631
-45,122,1.645
-45,123,1.678
-45,124,1.696
-45,125,1.713
-45,126,1.729
-45,127,1.801
-45,128,1.839
-45,129,1.842
-45,130,1.841
-45,131,1.854
-45,132,1.881
-45,133,1.9
-45,134,1.896
-45,135,1.869
-45,136,1.902
-45,137,1.939
-45,138,1.981
-45,139,2.004
-45,140,2.035
-45,141,2.073
-45,142,2.066
-45,143,2.065
-45,144,2.072
-45,145,2.057
-45,146,2.063
-45,147,2.091
-45,148,2.062
-45,149,2.065
-45,150,2.098
-45,151,2.109
-45,152,2.121
-45,153,2.135
-45,154,2.144
-45,155,2.146
-45,156,2.141
-45,157,2.148
-45,158,2.146
-45,159,2.135
-45,160,2.159
-45,161,2.173
-45,162,2.176
-45,163,2.195
-45,164,2.188
-45,165,2.154
-45,166,1.895
-45,167,2.034
-45,168,2.571
-45,169,2.679
-45,170,2.596
-45,171,2.323
-45,172,2.365
-45,173,2.337
-45,174,2.239
-45,175,2.161
-45,176,2.122
-45,177,2.122
-45,178,2.137
-45,179,2.106
-44,-180,2.134
-44,-179,2.075
-44,-178,2.026
-44,-177,1.986
-44,-176,1.945
-44,-175,1.915
-44,-174,1.898
-44,-173,1.88
-44,-172,1.881
-44,-171,1.902
-44,-170,1.929
-44,-169,1.934
-44,-168,1.918
-44,-167,1.897
-44,-166,1.871
-44,-165,1.84
-44,-164,1.869
-44,-163,1.874
-44,-162,1.855
-44,-161,1.839
-44,-160,1.829
-44,-159,1.825
-44,-158,1.84
-44,-157,1.85
-44,-156,1.853
-44,-155,1.857
-44,-154,1.854
-44,-153,1.845
-44,-152,1.852
-44,-151,1.852
-44,-150,1.843
-44,-149,1.847
-44,-148,1.863
-44,-147,1.891
-44,-146,1.876
-44,-145,1.86
-44,-144,1.842
-44,-143,1.817
-44,-142,1.803
-44,-141,1.799
-44,-140,1.795
-44,-139,1.797
-44,-138,1.804
-44,-137,1.795
-44,-136,1.798
-44,-135,1.814
-44,-134,1.781
-44,-133,1.774
-44,-132,1.793
-44,-131,1.76
-44,-130,1.752
-44,-129,1.77
-44,-128,1.794
-44,-127,1.811
-44,-126,1.82
-44,-125,1.838
-44,-124,1.841
-44,-123,1.829
-44,-122,1.802
-44,-121,1.788
-44,-120,1.785
-44,-119,1.797
-44,-118,1.808
-44,-117,1.817
-44,-116,1.796
-44,-115,1.764
-44,-114,1.722
-44,-113,1.702
-44,-112,1.694
-44,-111,1.699
-44,-110,1.699
-44,-109,1.701
-44,-108,1.707
-44,-107,1.715
-44,-106,1.726
-44,-105,1.74
-44,-104,1.784
-44,-103,1.79
-44,-102,1.757
-44,-101,1.757
-44,-100,1.767
-44,-99,1.789
-44,-98,1.79
-44,-97,1.783
-44,-96,1.767
-44,-95,1.781
-44,-94,1.809
-44,-93,1.851
-44,-92,1.842
-44,-91,1.82
-44,-90,1.783
-44,-89,1.803
-44,-88,1.818
-44,-87,1.828
-44,-86,1.793
-44,-85,1.788
-44,-84,1.811
-44,-83,1.777
-44,-82,1.757
-44,-81,1.752
-44,-80,1.791
-44,-79,1.81
-44,-78,1.808
-44,-77,1.897
-44,-76,1.941
-44,-75,1.941
-44,-74,2.032
-44,-73,2.22
-44,-72,2.505
-44,-71,2.541
-44,-70,2.516
-44,-69,2.429
-44,-68,2.549
-44,-67,2.584
-44,-66,2.536
-44,-65,2.474
-44,-64,2.428
-44,-63,2.4
-44,-62,2.438
-44,-61,2.454
-44,-60,2.45
-44,-59,2.479
-44,-58,2.45
-44,-57,2.362
-44,-56,2.262
-44,-55,2.174
-44,-54,2.097
-44,-53,2.063
-44,-52,2.025
-44,-51,1.984
-44,-50,1.984
-44,-49,1.98
-44,-48,1.972
-44,-47,1.976
-44,-46,1.964
-44,-45,1.935
-44,-44,1.911
-44,-43,1.908
-44,-42,1.925
-44,-41,1.905
-44,-40,1.875
-44,-39,1.836
-44,-38,1.802
-44,-37,1.783
-44,-36,1.779
-44,-35,1.774
-44,-34,1.772
-44,-33,1.773
-44,-32,1.803
-44,-31,1.82
-44,-30,1.823
-44,-29,1.799
-44,-28,1.778
-44,-27,1.758
-44,-26,1.756
-44,-25,1.761
-44,-24,1.774
-44,-23,1.72
-44,-22,1.678
-44,-21,1.648
-44,-20,1.663
-44,-19,1.678
-44,-18,1.691
-44,-17,1.682
-44,-16,1.67
-44,-15,1.656
-44,-14,1.66
-44,-13,1.659
-44,-12,1.654
-44,-11,1.636
-44,-10,1.63
-44,-9,1.634
-44,-8,1.636
-44,-7,1.633
-44,-6,1.625
-44,-5,1.63
-44,-4,1.648
-44,-3,1.677
-44,-2,1.699
-44,-1,1.705
-44,0,1.695
-44,1,1.723
-44,2,1.754
-44,3,1.788
-44,4,1.792
-44,5,1.794
-44,6,1.794
-44,7,1.789
-44,8,1.781
-44,9,1.77
-44,10,1.742
-44,11,1.738
-44,12,1.759
-44,13,1.743
-44,14,1.744
-44,15,1.761
-44,16,1.785
-44,17,1.787
-44,18,1.768
-44,19,1.816
-44,20,1.84
-44,21,1.841
-44,22,1.893
-44,23,1.939
-44,24,1.979
-44,25,2.072
-44,26,2.141
-44,27,2.185
-44,28,2.21
-44,29,2.227
-44,30,2.237
-44,31,2.221
-44,32,2.227
-44,33,2.254
-44,34,2.263
-44,35,2.278
-44,36,2.301
-44,37,2.34
-44,38,2.333
-44,39,2.281
-44,40,2.295
-44,41,2.29
-44,42,2.266
-44,43,2.222
-44,44,2.195
-44,45,2.185
-44,46,2.221
-44,47,2.229
-44,48,2.209
-44,49,2.24
-44,50,2.243
-44,51,2.22
-44,52,2.191
-44,53,2.171
-44,54,2.16
-44,55,2.14
-44,56,2.103
-44,57,2.048
-44,58,2.029
-44,59,2.0
-44,60,1.963
-44,61,1.95
-44,62,1.957
-44,63,1.982
-44,64,1.986
-44,65,1.99
-44,66,1.995
-44,67,1.991
-44,68,1.988
-44,69,1.985
-44,70,1.984
-44,71,1.97
-44,72,1.946
-44,73,1.903
-44,74,1.883
-44,75,1.884
-44,76,1.882
-44,77,1.868
-44,78,1.841
-44,79,1.827
-44,80,1.813
-44,81,1.797
-44,82,1.758
-44,83,1.746
-44,84,1.761
-44,85,1.736
-44,86,1.719
-44,87,1.712
-44,88,1.73
-44,89,1.721
-44,90,1.687
-44,91,1.684
